FB,2015-06-19 00:00:00+00:00,82.51
FB,2015-06-22 00:00:00+00:00,84.74
FB,2015-06-23 00:00:00+00:00,87.88
FB,2015-06-24 00:00:00+00:00,88.86
FB,2015-06-25 00:00:00+00:00,87.98
FB,2015-06-26 00:00:00+00:00,88.01
FB,2015-06-29 00:00:00+00:00,85.8
FB,2015-06-30 00:00:00+00:00,85.765
FB,2015-07-01 00:00:00+00:00,86.91
FB,2015-07-02 00:00:00+00:00,87.285
FB,2015-07-06 00:00:00+00:00,87.55
FB,2015-07-07 00:00:00+00:00,87.22
FB,2015-07-08 00:00:00+00:00,85.65
FB,2015-07-09 00:00:00+00:00,85.88
FB,2015-07-10 00:00:00+00:00,87.95
FB,2015-07-13 00:00:00+00:00,90.1
FB,2015-07-14 00:00:00+00:00,89.68
FB,2015-07-15 00:00:00+00:00,89.76
FB,2015-07-16 00:00:00+00:00,90.85
FB,2015-07-17 00:00:00+00:00,94.97
FB,2015-07-20 00:00:00+00:00,97.91
FB,2015-07-21 00:00:00+00:00,98.39
FB,2015-07-22 00:00:00+00:00,97.04
FB,2015-07-23 00:00:00+00:00,95.44
FB,2015-07-24 00:00:00+00:00,96.95
FB,2015-07-27 00:00:00+00:00,94.17
FB,2015-07-28 00:00:00+00:00,95.29
FB,2015-07-29 00:00:00+00:00,96.99
FB,2015-07-30 00:00:00+00:00,95.21
FB,2015-07-31 00:00:00+00:00,94.01
FB,2015-08-03 00:00:00+00:00,94.14
FB,2015-08-04 00:00:00+00:00,94.06
FB,2015-08-05 00:00:00+00:00,96.44
FB,2015-08-06 00:00:00+00:00,95.12
FB,2015-08-07 00:00:00+00:00,94.3
FB,2015-08-10 00:00:00+00:00,94.15
FB,2015-08-11 00:00:00+00:00,93.62
FB,2015-08-12 00:00:00+00:00,94.19
FB,2015-08-13 00:00:00+00:00,93.43
FB,2015-08-14 00:00:00+00:00,94.42
FB,2015-08-17 00:00:00+00:00,93.93
FB,2015-08-18 00:00:00+00:00,95.17
FB,2015-08-19 00:00:00+00:00,95.31
FB,2015-08-20 00:00:00+00:00,90.56
FB,2015-08-21 00:00:00+00:00,86.06
FB,2015-08-24 00:00:00+00:00,82.09
FB,2015-08-25 00:00:00+00:00,83.0
FB,2015-08-26 00:00:00+00:00,87.19
FB,2015-08-27 00:00:00+00:00,89.73
FB,2015-08-28 00:00:00+00:00,91.01
FB,2015-08-31 00:00:00+00:00,89.43
FB,2015-09-01 00:00:00+00:00,87.23
FB,2015-09-02 00:00:00+00:00,89.89
FB,2015-09-03 00:00:00+00:00,88.15
FB,2015-09-04 00:00:00+00:00,88.26
FB,2015-09-08 00:00:00+00:00,89.53
FB,2015-09-09 00:00:00+00:00,90.44
FB,2015-09-10 00:00:00+00:00,91.98
FB,2015-09-11 00:00:00+00:00,92.05
FB,2015-09-14 00:00:00+00:00,92.31
FB,2015-09-15 00:00:00+00:00,92.9
FB,2015-09-16 00:00:00+00:00,93.45
FB,2015-09-17 00:00:00+00:00,94.34
FB,2015-09-18 00:00:00+00:00,94.4
FB,2015-09-21 00:00:00+00:00,95.55
FB,2015-09-22 00:00:00+00:00,92.96
FB,2015-09-23 00:00:00+00:00,93.97
FB,2015-09-24 00:00:00+00:00,94.41
FB,2015-09-25 00:00:00+00:00,92.77
FB,2015-09-28 00:00:00+00:00,89.21
FB,2015-09-29 00:00:00+00:00,86.67
FB,2015-09-30 00:00:00+00:00,89.9
FB,2015-10-01 00:00:00+00:00,90.95
FB,2015-10-02 00:00:00+00:00,92.07
FB,2015-10-05 00:00:00+00:00,94.01
FB,2015-10-06 00:00:00+00:00,92.8
FB,2015-10-07 00:00:00+00:00,92.4
FB,2015-10-08 00:00:00+00:00,92.47
FB,2015-10-09 00:00:00+00:00,93.24
FB,2015-10-12 00:00:00+00:00,94.26
FB,2015-10-13 00:00:00+00:00,94.12
FB,2015-10-14 00:00:00+00:00,94.07
FB,2015-10-15 00:00:00+00:00,95.96
FB,2015-10-16 00:00:00+00:00,97.54
FB,2015-10-19 00:00:00+00:00,98.47
FB,2015-10-20 00:00:00+00:00,97.0
FB,2015-10-21 00:00:00+00:00,97.11
FB,2015-10-22 00:00:00+00:00,99.67
FB,2015-10-23 00:00:00+00:00,102.19
FB,2015-10-26 00:00:00+00:00,103.77
FB,2015-10-27 00:00:00+00:00,103.7
FB,2015-10-28 00:00:00+00:00,104.2
FB,2015-10-29 00:00:00+00:00,104.88
FB,2015-10-30 00:00:00+00:00,101.97
FB,2015-11-02 00:00:00+00:00,103.31
FB,2015-11-03 00:00:00+00:00,102.58
FB,2015-11-04 00:00:00+00:00,103.94
FB,2015-11-05 00:00:00+00:00,108.76
FB,2015-11-06 00:00:00+00:00,107.095
FB,2015-11-09 00:00:00+00:00,106.49
FB,2015-11-10 00:00:00+00:00,107.91
